features,auc,return
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'pos_total_ratio')",0.7264309764309764,2.0105989702425795
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'negative_count', 'pos_total_ratio')",0.7049663299663299,2.0093659866821585
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'pos_total_ratio')",0.7335858585858587,1.997632451420904
"('eps_surprise_pct', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7289562289562289,1.9948184280428127
"('eps_surprise_pct', 'macd_diff', 'sentiment_score', 'neutral_count', 'negative_count')",0.6902356902356903,1.9923966710299759
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'negative_count')",0.6902356902356903,1.9923966710299759
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_score', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.720959595959596,1.9834684938175902
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'positive_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7314814814814815,1.9830916625984303
"('eps_surprise_pct', 'macd_diff', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6877104377104377,1.9785831671640293
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6877104377104377,1.9785831671640293
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.7138047138047138,1.974201945455151
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.7138047138047138,1.974201945455151
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6704545454545455,1.9653800009596534
"('eps_surprise_pct', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6704545454545455,1.9653800009596534
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.7108585858585859,1.9615863873600623
"('eps_surprise_pct', 'prior_return_5d', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.7108585858585859,1.9615863873600623
"('eps_surprise_pct', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6839225589225589,1.9564342630929765
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6839225589225589,1.9564342630929765
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count')",0.7302188552188552,1.9557728930650726
"('eps_surprise_pct', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'neutral_count')",0.6599326599326599,1.9509359704101006
"('eps_surprise_pct', 'prior_return_5d', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6994949494949495,1.9447385312279883
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6994949494949495,1.9447385312279883
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6792929292929293,1.9430797503711172
"('eps_surprise_pct', 'macd_diff', 'raw_sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6792929292929293,1.9430797503711172
"('eps_surprise_pct', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6704545454545454,1.9340612327853015
"('eps_surprise_pct', 'rsi_5d', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'negative_count')",0.6704545454545454,1.9340612327853015
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_score', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.7226430976430976,1.9327365367095766
"('eps_surprise_pct', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6582491582491582,1.9301528161532548
"('eps_surprise_pct', 'macd_diff', 'day_of_week', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6582491582491582,1.9301528161532548
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6725589225589225,1.924762613029035
"('eps_surprise_pct', 'macd_diff', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6725589225589225,1.924762613029035
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7213804713804715,1.924263222000271
"('eps_surprise_pct', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6712962962962963,1.9212047662870635
"('eps_surprise_pct', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6999158249158249,1.9212047662870635
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6712962962962963,1.9212047662870635
"('eps_surprise_pct', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6565656565656566,1.9183742482751494
"('eps_surprise_pct', 'rsi_5d', 'day_of_week', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6565656565656566,1.9183742482751494
"('eps_surprise_pct', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio')",0.6717171717171717,1.9179173425208491
"('eps_surprise_pct', 'macd_diff', 'day_of_week', 'positive_count', 'pos_neg_ratio')",0.6717171717171717,1.9179173425208491
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6839225589225589,1.914948755309477
"('eps_surprise_pct', 'rsi_5d', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6839225589225589,1.914948755309477
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6868686868686869,1.9132911226911369
"('eps_surprise_pct', 'macd_diff', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6868686868686869,1.9132911226911369
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.7272727272727272,1.911487636864261
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'neutral_count')",0.7196969696969696,1.911487636864261
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.7272727272727272,1.911487636864261
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'neutral_count')",0.7196969696969696,1.911487636864261
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'negative_count')",0.7007575757575757,1.9082087293170882
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.7091750841750842,1.9070217926509754
"('eps_surprise_pct', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.7091750841750842,1.9070217926509754
"('eps_surprise_pct', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count')",0.6721380471380471,1.9062289573279765
"('eps_surprise_pct', 'rsi_5d', 'day_of_week', 'raw_sentiment_score', 'neutral_count')",0.6721380471380471,1.9062289573279765
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6797138047138047,1.9052910770602152
"('eps_surprise_pct', 'day_of_week', 'sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6797138047138047,1.9052910770602152
"('eps_surprise_pct', 'day_of_week', 'sentiment_score', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6788720538720538,1.9052910770602152
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6788720538720538,1.9052910770602152
"('eps_surprise_pct', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6940235690235691,1.9051404759496267
"('eps_surprise_pct', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'negative_count')",0.6994949494949495,1.9038259701971976
"('eps_surprise_pct', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'negative_count')",0.6868686868686869,1.9038259701971976
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6813973063973063,1.9030148861684246
"('eps_surprise_pct', 'day_of_week', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6725589225589226,1.9030148861684246
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6725589225589226,1.9030148861684246
"('eps_surprise_pct', 'day_of_week', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6813973063973063,1.9030148861684246
"('eps_surprise_pct', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6973905723905724,1.9004758491853826
"('eps_surprise_pct', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6906565656565656,1.9004758491853826
"('eps_surprise_pct', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6805555555555556,1.9004758491853826
"('eps_surprise_pct', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6973905723905724,1.9004758491853826
"('eps_surprise_pct', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6986531986531986,1.9004758491853826
"('eps_surprise_pct', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6906565656565656,1.9004758491853826
"('eps_surprise_pct', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6805555555555556,1.9004758491853826
"('eps_surprise_pct', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.7095959595959596,1.9004758491853826
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6990740740740742,1.9000403231369325
"('eps_surprise_pct', 'rsi_5d', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6990740740740742,1.9000403231369325
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6898148148148148,1.9000403231369325
"('eps_surprise_pct', 'rsi_5d', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6898148148148148,1.9000403231369325
"('eps_surprise_pct', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6750841750841751,1.898041789505831
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6750841750841751,1.898041789505831
"('eps_surprise_pct', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6813973063973063,1.898041789505831
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6813973063973063,1.898041789505831
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7255892255892256,1.8970904316321389
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'sentiment_label_encoded', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7255892255892256,1.8970904316321389
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.7121212121212122,1.8948223918812812
"('eps_surprise_pct', 'day_of_week', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6906565656565656,1.894058306658211
"('eps_surprise_pct', 'day_of_week', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6906565656565656,1.894058306658211
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.662037037037037,1.89297207900663
"('eps_surprise_pct', 'rsi_5d', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.662037037037037,1.89297207900663
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7264309764309764,1.891843093762498
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'neutral_count', 'negative_count')",0.7222222222222222,1.8917369940166857
"('eps_surprise_pct', 'macd_diff', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.680976430976431,1.8912374910019283
"('eps_surprise_pct', 'prior_return_5d', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7011784511784511,1.891128998958501
"('eps_surprise_pct', 'prior_return_5d', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7011784511784511,1.891128998958501
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6914983164983165,1.8900458860119707
"('eps_surprise_pct', 'prior_return_5d', 'rsi_5d', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6914983164983165,1.8900458860119707
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.694023569023569,1.887498144225737
"('eps_surprise_pct', 'rsi_5d', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.694023569023569,1.887498144225737
"('eps_surprise_pct', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count')",0.6839225589225589,1.884550736905649
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count')",0.6839225589225589,1.884550736905649
"('eps_surprise_pct', 'sentiment_label_encoded', 'positive_count', 'negative_count', 'pos_total_ratio')",0.7028619528619529,1.884258604926818
"('eps_surprise_pct', 'prior_return_5d', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6994949494949495,1.8839692744772174
"('eps_surprise_pct', 'prior_return_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6994949494949495,1.8839692744772174
"('eps_surprise_pct', 'macd_diff', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6658249158249158,1.88385945929369
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6658249158249158,1.88385945929369
"('eps_surprise_pct', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'neutral_count')",0.6506734006734006,1.8765230614803707
"('eps_surprise_pct', 'macd_diff', 'day_of_week', 'positive_count', 'neutral_count')",0.6506734006734006,1.8765230614803707
"('eps_surprise_pct', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.7184343434343434,1.8733423985259603
"('eps_surprise_pct', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6805555555555556,1.8679698219527303
"('eps_surprise_pct', 'rsi_5d', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6805555555555556,1.8679698219527303
"('eps_surprise_pct', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6641414141414141,1.8662987827122808
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count')",0.6973905723905724,1.8628756777453028
"('eps_surprise_pct', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'positive_count')",0.6973905723905724,1.8628756777453028
"('eps_surprise_pct', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.6973905723905724,1.8628756777453028
"('eps_surprise_pct', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.6973905723905724,1.8628756777453028
"('eps_surprise_pct', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.7213804713804715,1.8613885836712032
"('eps_surprise_pct', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.7335858585858586,1.8613885836712032
"('eps_surprise_pct', 'prior_return_5d', 'macd_diff', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.7230639730639731,1.8599638205244022
